timestamp,value
2024-01-01 09:00:00,149.73840595320644
2024-01-01 10:00:00,150.21297744709693
2024-01-01 11:00:00,150.09336504816207
2024-01-01 12:00:00,150.520352403696
2024-01-01 13:00:00,150.3848321725517
2024-01-01 14:00:00,150.07828483109753
2024-01-01 15:00:00,151.0344436510175
2024-01-01 16:00:00,151.56705719229097
2024-01-01 17:00:00,150.67103464222336
2024-01-01 18:00:00,150.4476478863284
2024-01-01 19:00:00,151.0501093472177
2024-01-01 20:00:00,150.45177911261095
2024-01-01 21:00:00,150.8371182773725
2024-01-01 22:00:00,151.1706463291074
2024-01-01 23:00:00,150.82107304006144
2024-01-02 00:00:00,150.81666451693854
2024-01-02 01:00:00,149.7716556426234
2024-01-02 02:00:00,150.65687140090677
2024-01-02 03:00:00,150.5023251463083
2024-01-02 04:00:00,150.90423167199643
2024-01-02 05:00:00,151.21115234273412
2024-01-02 06:00:00,151.89009273678414
2024-01-02 07:00:00,151.67344103333284
2024-01-02 08:00:00,151.77535239709658
2024-01-02 09:00:00,152.05490699840385
2024-01-02 10:00:00,152.4911777941191
2024-01-02 11:00:00,153.06835496332354
2024-01-02 12:00:00,152.8296640980359
2024-01-02 13:00:00,152.49755037638369
2024-01-02 14:00:00,153.17760605950775
2024-01-02 15:00:00,152.1590680920217
2024-01-02 16:00:00,152.94408423229302
2024-01-02 17:00:00,152.79292211125488
2024-01-02 18:00:00,152.79064069675974
2024-01-02 19:00:00,152.44946939619965
2024-01-02 20:00:00,152.42537165343174
2024-01-02 21:00:00,153.0609407664222
2024-01-02 22:00:00,153.44637231715421
2024-01-02 23:00:00,153.69271555905442
2024-01-03 00:00:00,153.7371520621203
2024-01-03 01:00:00,153.01434707588425
2024-01-03 02:00:00,152.59227861912538
2024-01-03 03:00:00,152.4206780008098
2024-01-03 04:00:00,152.64951622802423
2024-01-03 05:00:00,152.68434256028365
2024-01-03 06:00:00,153.17609471346287
2024-01-03 07:00:00,153.41290840732668
2024-01-03 08:00:00,153.44008369629594
2024-01-03 09:00:00,154.57796434507955
2024-01-03 10:00:00,154.78107768760452
2024-01-03 11:00:00,154.56510658680034
2024-01-03 12:00:00,155.4950900900438
2024-01-03 13:00:00,156.0952958642505
2024-01-03 14:00:00,157.0033397593724
2024-01-03 15:00:00,156.94787379155764
2024-01-03 16:00:00,157.4360283547982
2024-01-03 17:00:00,156.70960362526202
2024-01-03 18:00:00,157.1016068307191
2024-01-03 19:00:00,157.02274485159205
2024-01-03 20:00:00,156.3452158738331
2024-01-03 21:00:00,156.86151607584208
2024-01-03 22:00:00,155.95645041334407
2024-01-03 23:00:00,155.00009715481195
2024-01-04 00:00:00,155.1813353842146
2024-01-04 01:00:00,155.467009139378
2024-01-04 02:00:00,155.95227104938462
2024-01-04 03:00:00,156.32325255764934
2024-01-04 04:00:00,157.06158187036417
2024-01-04 05:00:00,157.41170334704537
2024-01-04 06:00:00,157.34555362507413
2024-01-04 07:00:00,157.3087480671782
2024-01-04 08:00:00,157.1676374726846
2024-01-04 09:00:00,157.31537623489618
2024-01-04 10:00:00,156.76670330061285
2024-01-04 11:00:00,156.9371643998923
2024-01-04 12:00:00,156.8939576464765
2024-01-04 13:00:00,157.0317752254202
2024-01-04 14:00:00,157.17113674290553
2024-01-04 15:00:00,155.94500444224767
2024-01-04 16:00:00,155.49435753291533
2024-01-04 17:00:00,
2024-01-04 18:00:00,
2024-01-04 19:00:00,
2024-01-04 20:00:00,
2024-01-04 21:00:00,
2024-01-04 22:00:00,
2024-01-04 23:00:00,
2024-01-05 00:00:00,
2024-01-05 01:00:00,
2024-01-05 02:00:00,
2024-01-05 03:00:00,155.76511608729862
2024-01-05 04:00:00,156.5358015857577
2024-01-05 05:00:00,156.12185504629986
2024-01-05 06:00:00,155.9699228285844
2024-01-05 07:00:00,156.09108967162595
2024-01-05 08:00:00,157.11478913219105
2024-01-05 09:00:00,157.172219866298
2024-01-05 10:00:00,157.94785129366448
2024-01-05 11:00:00,158.03283774511814
2024-01-05 12:00:00,158.60946033833238
2024-01-05 13:00:00,159.12275026160842
2024-01-05 14:00:00,159.2057943278625
2024-01-05 15:00:00,158.69560270423142
2024-01-05 16:00:00,158.56105548526693
2024-01-05 17:00:00,159.3055780722092
2024-01-05 18:00:00,159.74449065644924
2024-01-05 19:00:00,159.52766549306332
2024-01-05 20:00:00,159.3565111737511
2024-01-05 21:00:00,158.49107462186834
2024-01-05 22:00:00,159.21324401785924
2024-01-05 23:00:00,159.65627579798232
2024-01-06 00:00:00,159.58773688746138
2024-01-06 01:00:00,159.6878040970481
2024-01-06 02:00:00,158.6023711829829
2024-01-06 03:00:00,158.35901393496152
2024-01-06 04:00:00,159.0262367553936
2024-01-06 05:00:00,159.51701044375864
2024-01-06 06:00:00,159.68236072229058
2024-01-06 07:00:00,159.67500159297313
2024-01-06 08:00:00,160.0732043078213
2024-01-06 09:00:00,159.93251175454574
2024-01-06 10:00:00,159.10016515644824
2024-01-06 11:00:00,159.0970655866113
2024-01-06 12:00:00,159.2986252501541
2024-01-06 13:00:00,159.8599640925531
2024-01-06 14:00:00,159.1393662123051
2024-01-06 15:00:00,159.07791055902936
2024-01-06 16:00:00,159.04025873165182
